,entry_index,exit_index,entry_price,exit_price,pnl,reason
171,2023-07-12,2023-07-13,3.06,3.09,-9.803921568627386,Stop-loss hit
172,2023-07-27,2023-07-31,2.95,3.12,57.62711864406777,Take-profit hit
173,2023-08-02,2023-08-03,2.89,2.84,-17.30103806228383,Stop-loss hit
174,2023-08-29,2023-08-30,2.61,2.62,-3.8314176245211615,Stop-loss hit
175,2023-09-05,2023-09-06,2.45,2.43,-8.163265306122456,Stop-loss hit
176,2023-09-15,2023-09-18,2.64,2.6,15.151515151515163,Stop-loss hit
177,2023-09-25,2023-09-26,2.41,2.32,-37.344398340249086,Stop-loss hit
178,2023-10-02,2023-10-06,2.25,2.26,4.44444444444435,Take-profit hit
179,2023-10-12,2023-10-13,2.21,2.4,85.97285067873301,Stop-loss hit
180,2023-10-13,2023-10-16,2.4,2.28,50.00000000000005,Take-profit hit
181,2023-10-17,2023-10-23,2.37,2.31,25.316455696202553,Take-profit hit
182,2023-10-25,2023-10-26,2.26,2.23,-13.274336283185756,Stop-loss hit
183,2023-10-30,2023-10-31,2.25,2.18,-31.11111111111104,Stop-loss hit
184,2023-11-03,2023-11-06,2.31,2.25,25.974025974026,Take-profit hit
185,2023-11-07,2023-11-08,2.15,2.12,-13.953488372092933,Stop-loss hit
186,2023-11-14,2023-11-16,2.29,2.32,-13.100436681222622,Stop-loss hit
187,2023-11-16,2023-11-17,2.32,2.34,-8.620689655172422,Stop-loss hit
188,2023-11-24,2023-11-27,2.44,2.57,-53.27868852459012,Stop-loss hit
189,2023-12-11,2023-12-12,2.59,2.53,-23.166023166023187,Stop-loss hit
190,2023-12-28,2023-12-29,2.67,2.61,-22.471910112359573,Stop-loss hit
191,2024-01-16,2024-01-24,2.32,2.37,21.55172413793115,Take-profit hit
192,2024-01-29,2024-01-30,2.43,2.5,-28.80658436213985,Stop-loss hit
193,2024-02-05,2024-02-07,2.27,2.25,-8.810572687224678,Stop-loss hit
194,2024-02-12,2024-02-22,2.46,2.36,40.650406504065074,Take-profit hit
195,2024-02-23,2024-02-26,2.44,2.4,16.393442622950836,Take-profit hit
196,2024-03-01,2024-03-04,2.49,2.68,-76.30522088353412,Stop-loss hit
197,2024-03-13,2024-03-20,2.84,3.04,-70.42253521126767,Stop-loss hit
198,2024-03-20,2024-03-21,3.04,3.09,-16.447368421052573,Stop-loss hit
199,2024-03-27,2024-04-02,3.13,3.51,-121.40575079872201,Stop-loss hit
200,2024-04-16,2024-04-17,3.61,3.56,-13.850415512465325,Stop-loss hit
201,2024-04-22,2024-04-25,3.42,3.54,35.087719298245645,Take-profit hit
202,2024-04-26,2024-04-29,3.3,3.3,0.0,Stop-loss hit
203,2024-05-09,2024-05-10,3.56,3.57,-2.808988764044884,Stop-loss hit
204,2024-05-24,2024-05-28,4.08,4.2,-29.41176470588238,Stop-loss hit
205,2024-06-04,2024-06-07,3.68,3.53,-40.76086956521749,Stop-loss hit
206,2024-06-07,2024-06-20,3.53,3.56,8.49858356940517,Take-profit hit
207,2024-06-25,2024-06-26,3.35,3.31,-11.940298507462698,Stop-loss hit
208,2024-07-02,2024-07-05,3.29,3.56,82.06686930091186,Stop-loss hit
209,2024-07-10,2024-07-11,3.67,3.75,-21.798365122615824,Stop-loss hit
210,2024-08-01,2024-08-02,3.46,3.28,-52.02312138728328,Stop-loss hit
211,2024-08-14,2024-08-15,3.38,3.43,-14.792899408284102,Stop-loss hit
212,2024-08-29,2024-08-30,3.96,3.81,37.87878787878786,Take-profit hit
213,2024-09-03,2024-09-04,3.47,3.47,0.0,Stop-loss hit
214,2024-09-13,2024-09-16,4.07,3.99,19.656019656019673,Stop-loss hit
215,2024-09-20,2024-09-26,4.22,4.65,-101.89573459715655,Stop-loss hit
216,2024-10-07,2024-10-10,4.66,4.83,-36.480686695278955,Stop-loss hit
217,2024-10-10,2024-10-11,4.83,4.85,-4.140786749482314,Stop-loss hit
218,2024-10-18,2024-10-28,5.05,4.89,31.68316831683171,Take-profit hit
219,2024-10-31,2024-11-01,4.71,4.61,-21.23142250530778,Stop-loss hit
220,2024-11-08,2024-11-11,4.08,3.93,-36.76470588235292,Stop-loss hit
221,2024-11-20,2024-11-21,3.54,3.34,-56.49717514124299,Stop-loss hit
222,2024-12-04,2024-12-09,3.11,3.21,32.15434083601289,Take-profit hit
223,2024-12-11,2024-12-13,3.29,3.06,69.90881458966564,Stop-loss hit
224,2024-12-13,2024-12-16,3.06,3.02,-13.071895424836612,Stop-loss hit
225,2024-12-30,2024-12-31,2.93,3.01,27.303754266211477,Take-profit hit
226,2025-01-02,2025-01-06,3.12,3.04,25.641025641025664,Take-profit hit
227,2025-01-13,2025-01-14,2.93,3.13,68.25938566552892,Stop-loss hit
228,2025-01-14,2025-01-15,3.13,3.19,-19.169329073482444,Stop-loss hit
229,2025-01-21,2025-01-22,3.15,3.09,19.047619047619065,Take-profit hit
230,2025-01-27,2025-01-29,2.97,3.08,37.03703703703699,Take-profit hit
